# 
#  
# Data: SERUM-HD-6-6_10001.H13[c] 25 Mar 2013 11:52 Cal: tof mix 23 Mar 2013 10:51 
# Shimadzu Biotech Axima Resonance 2.9.3.20110624: Mode positive, Mid 850+, Power: 128
COM=SERUM-HD-6-6_10001_H13 
# 
# SERUM-HD-6-6_10001 Processed data [Charged] 
909.3050,0.7544
909.3396,1.0649
909.3742,1.1013
909.4088,0.8025
909.4434,0.3314
909.4780,0.0701
909.5127,0.1338
909.5473,0.7755
909.5819,2.3141
909.6165,4.3384
909.6511,5.9729
909.6857,6.2493
909.7203,5.2061
909.7549,4.0772
909.7895,3.0268
909.8242,1.7820
909.8588,0.9492
909.8934,0.5850
909.9280,0.4961
909.9626,0.4367
909.9972,0.2499
910.0319,0.1667
910.0665,0.1894
910.1011,0.1121
910.1357,0.0300
910.1703,0.0312
910.2050,0.1409
910.2396,0.3313
910.2742,0.4851
910.3088,0.6179
910.3435,0.6848
910.3781,0.6338
910.4127,0.4778
910.4473,0.2133
910.4820,0.0563
910.5166,0.1659
910.5512,0.8475
910.5858,2.3270
910.6205,3.9701
910.6551,5.1356
910.6897,5.6321
910.7244,5.0610
910.7590,3.6580
910.7936,2.1253
910.8283,1.1301
910.8629,1.1551
910.8975,1.8200
910.9322,2.4343
910.9668,2.7621
911.0014,2.4048
911.0361,1.5492
911.0707,0.7821
911.1054,0.2847
911.1400,0.1253
911.1746,0.1779
911.2093,0.3259
911.2439,0.6853
911.2786,1.1478
911.3132,1.4027
911.3479,1.1696
911.3825,0.5939
911.4171,0.1669
911.4518,0.0262
911.4864,0.0430
911.5211,0.2831
911.5557,1.0315
911.5904,2.3700
911.6250,3.5741
911.6597,3.8395
911.6943,3.6269
911.7290,3.2317
911.7636,2.5265
911.7983,1.7138
911.8329,0.9030
911.8676,0.5393
911.9022,0.8224
911.9369,1.3497
911.9716,1.8269
912.0062,1.9387
912.0409,1.5682
912.0755,1.1079
912.1102,0.6468
912.1448,0.2926
912.1795,0.2220
912.2142,0.3817
912.2488,0.5508
912.2835,0.4960
912.3181,0.2345
912.3528,0.0594
912.3875,0.0157
912.4221,0.0168
912.4568,0.0278
912.4915,0.0607
912.5261,0.2907
912.5608,0.9278
912.5955,1.9263
912.6301,2.9196
912.6648,3.5556
912.6995,3.9186
912.7341,3.7458
912.7688,2.7404
912.8035,1.6773
912.8381,1.1994
912.8728,1.6435
912.9075,3.0926
912.9422,4.8594
912.9768,6.3776
913.0115,6.8041
913.0462,5.4314
913.0809,3.1358
913.1155,1.3118
913.1502,0.3687
913.1849,0.0632
913.2196,0.0617
913.2543,0.2362
913.2889,0.5186
913.3236,0.6645
913.3583,0.5944
913.3930,0.4302
913.4277,0.1910
913.4624,0.0416
913.4970,0.0663
913.5317,0.3642
913.5664,1.0477
913.6011,2.1041
913.6358,3.4449
913.6705,4.2823
913.7052,4.0075
913.7398,2.9571
913.7745,1.7706
913.8092,1.2318
913.8439,1.0842
913.8786,0.9908
913.9133,1.4840
913.9480,2.3363
913.9827,2.6819
914.0174,2.3777
914.0521,1.5505
914.0868,0.7790
914.1215,0.3820
914.1562,0.2064
914.1909,0.3540
914.2256,0.7109
914.2603,0.8158
914.2950,0.6593
914.3297,0.4547
914.3644,0.4828
914.3991,0.6299
914.4338,0.4400
914.4685,0.1494
914.5032,0.1160
914.5379,0.5593
914.5726,1.6171
914.6073,2.8623
914.6420,3.6148
914.6767,3.3764
914.7114,2.4320
914.7461,1.5610
914.7808,0.8233
914.8155,0.4357
914.8502,2.0116
914.8850,11.3838
914.9197,37.4499
914.9544,79.4257
914.9891,119.4484
915.0238,134.5854
915.0585,115.6853
915.0932,75.2913
915.1279,35.8930
915.1627,11.4821
915.1974,2.1674
915.2321,0.3717
915.2668,0.9880
915.3015,2.8799
915.3363,4.5674
915.3710,4.2696
915.4057,2.5004
915.4404,0.8618
915.4751,0.1933
915.5099,0.4946
915.5446,2.4209
915.5793,6.6313
915.6140,11.2513
915.6488,13.5183
915.6835,12.4910
915.7182,8.9272
915.7529,5.2557
915.7877,2.7191
915.8224,1.0823
915.8571,1.2061
915.8918,5.5084
915.9266,17.2837
915.9613,35.0092
915.9960,49.4803
916.0308,52.0655
916.0655,41.7430
916.1002,24.9477
916.1350,10.8611
916.1697,3.2672
916.2044,0.6058
916.2392,0.1448
916.2739,0.4828
916.3087,1.2354
916.3434,1.7321
916.3781,1.5844
916.4129,1.1559
916.4476,0.7231
916.4824,0.3871
916.5171,0.7855
916.5518,2.8223
916.5866,6.5730
916.6213,10.0855
916.6561,11.2519
916.6908,10.3286
916.7256,7.9425
916.7603,4.7365
916.7951,2.1883
916.8298,0.8551
916.8645,1.0967
916.8993,3.4467
916.9340,8.7022
916.9688,16.6710
917.0035,23.0751
917.0383,23.5154
917.0731,18.1980
917.1078,10.2062
917.1426,3.8126
917.1773,0.8783
917.2121,0.1637
917.2468,0.2623
917.2816,0.4729
917.3163,0.5093
917.3511,0.5686
917.3859,0.4569
917.4206,0.1875
917.4554,0.0423
917.4901,0.0508
917.5249,0.3103
917.5597,1.1808
917.5944,2.9342
917.6292,4.9697
917.6639,6.2244
917.6987,6.6382
917.7335,6.0989
917.7682,4.6549
917.8030,3.2264
917.8378,2.0457
917.8725,1.1641
917.9073,1.3850
917.9421,2.9200
917.9768,5.4887
918.0116,7.4739
918.0464,6.9081
918.0812,4.6449
918.1159,2.3644
918.1507,0.7845
918.1855,0.1365
918.2202,0.0816
918.2550,0.3794
918.2898,0.8468
918.3246,0.9338
918.3593,0.6046
918.3941,0.2814
918.4289,0.0931
918.4637,0.0208
918.4985,0.0724
918.5332,0.4206
918.5680,1.2432
918.6028,2.4147
918.6376,3.6212
918.6724,4.1681
918.7071,3.9472
918.7419,3.5737
918.7767,2.8967
918.8115,2.2182
918.8463,1.7296
918.8811,1.2698
918.9159,1.4676
918.9506,2.3970
918.9854,3.4264
919.0202,4.1453
919.0550,3.8725
919.0898,2.7304
919.1246,1.4540
919.1594,0.5316
919.1942,0.2666
919.2290,0.4215
919.2638,0.5892
919.2986,0.6715
919.3334,0.6338
919.3682,0.6568
919.4029,0.6170
919.4377,0.3139
919.4725,0.0858
919.5073,0.1857
919.5421,0.9108
919.5769,2.3501
919.6117,3.8676
919.6465,5.0629
919.6813,5.3347
919.7161,4.2537
919.7509,2.8224
919.7858,1.6244
919.8206,0.8040
919.8554,0.5661
919.8902,0.8533
919.9250,2.0334
919.9598,4.0935
919.9946,6.1339
920.0294,7.1809
920.0642,6.4038
920.0990,4.0950
920.1338,1.9163
920.1686,0.6425
920.2034,0.2973
920.2383,0.5811
920.2731,1.0976
920.3079,1.5355
920.3427,1.4101
920.3775,0.7282
920.4123,0.1942
920.4471,0.0346
920.4820,0.0684
920.5168,0.3483
920.5516,1.4470
920.5864,3.9175
920.6212,6.8628
920.6561,8.7050
920.6909,8.6818
920.7257,6.9038
920.7605,4.6436
920.7953,2.7783
920.8302,1.4810
920.8650,1.2333
920.8998,1.7088
920.9346,2.1431
920.9695,2.6036
921.0043,2.8787
921.0391,2.8668
921.0739,2.2740
921.1088,1.0922
921.1436,0.2728
921.1784,0.0921
921.2133,0.3208
921.2481,0.7652
921.2829,1.0815
921.3178,1.1621
921.3526,0.9273
921.3874,0.4623
921.4223,0.1293
921.4571,0.0651
921.4919,0.4397
921.5268,2.1166
921.5616,5.8647
921.5964,10.5328
921.6313,13.4642
921.6661,13.2588
921.7010,10.9953
921.7358,7.5762
921.7706,3.9579
921.8055,1.5940
921.8403,0.5712
921.8752,0.6889
921.9100,1.9154
921.9449,3.8968
921.9797,6.0892
922.0145,7.1629
922.0494,6.0527
922.0842,3.8645
922.1191,1.8425
922.1539,0.5709
922.1888,0.1578
922.2236,0.2040
922.2585,0.3282
922.2933,0.3408
922.3282,0.2704
922.3630,0.2318
922.3979,0.1235
922.4327,0.0355
922.4676,0.1523
922.5025,0.9826
922.5373,3.3265
922.5722,7.0680
922.6070,10.9645
922.6419,13.0742
922.6767,11.7741
922.7116,8.3800
922.7465,5.0690
922.7813,2.3924
922.8162,0.7702
922.8510,0.8295
922.8859,4.0848
922.9208,11.7794
922.9556,20.8697
922.9905,26.4114
923.0254,25.5122
923.0602,18.8794
923.0951,10.8069
923.1300,4.7346
923.1648,1.3975
923.1997,0.2657
923.2346,0.3123
923.2694,0.8725
923.3043,1.2797
923.3392,0.9487
923.3740,0.3502
923.4089,0.0629
923.4438,0.0235
923.4787,0.0914
923.5135,0.5202
923.5484,1.9922
923.5833,4.2581
923.6182,5.8101
923.6530,6.1820
923.6879,5.5424
923.7228,4.4099
923.7577,3.3164
923.7925,1.8982
923.8274,0.8383
923.8623,0.7596
923.8972,1.6083
923.9321,3.7669
923.9670,6.6457
924.0018,8.7332
924.0367,8.8336
924.0716,6.5864
924.1065,3.5389
924.1414,1.3467
924.1763,0.3656
924.2112,0.2098
924.2460,0.3073
924.2809,0.3399
924.3158,0.4475
924.3507,0.5240
924.3856,0.4255
924.4205,0.2193
924.4554,0.0897
924.4903,0.1864
924.5252,0.6441
924.5601,1.6595
924.5950,2.9438
924.6298,3.7365
924.6647,4.1740
924.6996,4.2149
924.7345,3.6225
924.7694,3.1123
924.8043,2.7716
924.8392,2.0799
924.8741,1.3209
924.9090,1.1662
924.9439,2.0325
924.9788,2.8946
925.0137,2.6543
925.0486,1.8605
925.0835,1.1321
925.1184,0.4635
925.1534,0.1071
925.1883,0.0907
925.2232,0.4086
925.2581,1.0146
925.2930,1.4512
925.3279,1.4941
925.3628,1.1730
925.3977,0.6336
925.4326,0.2328
925.4675,0.0884
925.5024,0.2050
925.5374,0.7272
925.5723,1.8781
925.6072,3.5433
925.6421,4.7600
925.6770,4.7974
925.7119,3.9618
925.7468,2.8531
925.7818,2.1434
925.8167,1.6014
925.8516,0.9415
925.8865,0.7046
925.9214,0.8089
925.9563,0.7016
925.9913,0.4907
926.0262,0.2552
926.0611,0.1999
926.0960,0.2650
926.1310,0.1808
926.1659,0.1747
926.2008,0.3934
926.2357,0.7079
926.2707,0.9287
926.3056,0.8341
926.3405,0.6109
926.3754,0.4706
926.4104,0.2855
926.4453,0.1019
926.4802,0.0866
926.5152,0.4365
926.5501,1.3649
926.5850,2.7437
926.6200,4.0893
926.6549,4.6428
926.6898,4.1746
926.7248,3.3946
926.7597,2.4996
926.7946,1.4959
926.8296,1.0178
926.8645,1.2104
926.8994,1.6983
926.9344,1.8441
926.9693,1.4072
927.0043,0.9935
927.0392,0.7208
927.0741,0.3396
927.1091,0.1628
927.1440,0.3489
927.1790,0.6747
927.2139,0.7883
927.2489,0.6975
927.2838,0.8355
927.3187,1.0796
927.3537,1.0106
927.3886,0.6917
927.4236,0.2874
927.4585,0.0575
927.4935,0.0573
927.5284,0.3470
927.5634,1.1335
927.5983,2.1994
927.6333,3.1252
927.6682,3.7171
927.7032,3.6470
927.7381,3.1515
927.7731,2.5539
927.8081,2.0454
927.8430,2.0524
927.8780,2.2915
927.9129,2.3096
927.9479,2.1526
927.9828,1.5671
928.0178,0.8874
928.0528,0.4801
928.0877,0.1934
928.1227,0.0409
928.1576,0.0472
928.1926,0.2415
928.2276,0.6028
928.2625,0.8730
928.2975,0.9548
928.3325,0.8711
928.3674,0.6164
928.4024,0.3223
928.4374,0.1305
928.4723,0.1789
928.5073,0.5929
928.5423,1.2989
928.5772,2.1190
928.6122,2.8513
928.6472,3.1853
928.6821,3.2951
928.7171,3.0576
928.7521,2.4410
928.7871,1.7889
928.8220,1.2065
928.8570,1.1402
928.8920,1.5705
928.9270,1.8734
928.9619,1.9652
928.9969,1.7236
929.0319,1.0858
929.0669,0.5371
929.1019,0.2098
929.1368,0.1278
929.1718,0.2862
929.2068,0.5563
929.2418,0.8080
929.2768,0.8691
929.3117,0.6811
929.3467,0.4192
929.3817,0.1935
929.4167,0.0556
929.4517,0.0200
929.4867,0.1382
929.5217,0.7250
929.5566,1.9870
929.5916,3.6747
929.6266,5.1314
929.6616,5.3203
929.6966,4.5601
929.7316,3.6328
929.7666,2.6971
929.8016,1.8880
929.8366,1.1666
929.8716,0.6619
929.9066,0.6793
929.9416,0.9468
929.9765,1.1742
930.0115,1.1120
930.0465,0.6573
930.0815,0.2567
930.1165,0.1240
930.1515,0.0686
930.1865,0.0344
930.2215,0.0375
930.2565,0.1162
930.2915,0.2006
930.3265,0.1671
930.3615,0.1716
930.3966,0.2061
930.4316,0.1192
930.4666,0.0911
930.5016,0.4696
930.5366,1.6485
930.5716,3.2378
930.6066,4.1424
930.6416,4.1917
930.6766,3.5212
930.7116,2.4061
930.7466,1.4014
930.7816,0.6437
930.8166,0.8322
930.8517,3.1699
930.8867,8.9390
930.9217,17.7775
930.9567,25.5769
930.9917,27.4028
931.0267,22.6622
931.0617,14.4772
931.0968,7.0645
931.1318,2.6252
931.1668,0.6986
931.2018,0.1852
931.2368,0.2404
931.2719,0.4257
931.3069,0.6066
931.3419,0.7081
931.3769,0.7410
931.4119,0.5922
931.4470,0.2811
931.4820,0.2476
931.5170,0.9485
931.5520,2.5297
931.5871,4.0815
931.6221,4.4290
931.6571,3.8079
931.6922,2.7506
931.7272,1.6714
931.7622,1.2867
931.7972,1.1780
931.8323,1.1602
931.8673,2.0289
931.9023,4.3971
931.9374,7.9976
931.9724,10.5485
932.0074,9.7757
932.0425,6.8530
932.0775,3.6925
932.1125,1.2769
932.1476,0.2198
932.1826,0.0418
932.2177,0.1688
932.2527,0.5348
932.2877,1.0369
932.3228,1.3618
932.3578,1.1386
932.3928,0.4996
932.4279,0.1109
932.4629,0.1596
932.4980,0.7059
932.5330,1.7781
932.5681,3.1368
932.6031,4.4973
932.6382,4.8574
932.6732,3.9334
932.7083,2.7688
932.7433,1.8596
932.7783,1.3244
932.8134,0.9317
932.8484,0.7369
932.8835,1.7186
932.9185,4.2625
932.9536,7.6743
932.9887,10.8008
933.0237,11.7638
933.0588,10.0072
933.0938,6.5835
933.1289,3.0530
933.1639,0.8701
933.1990,0.1618
933.2340,0.1693
933.2691,0.3143
933.3042,0.3951
933.3392,0.6322
933.3743,0.8620
933.4093,0.6733
933.4444,0.2722
933.4795,0.1223
933.5145,0.4641
933.5496,1.4279
933.5846,2.7176
933.6197,3.7579
933.6548,4.1173
933.6898,3.8885
933.7249,3.6565
933.7600,3.0846
933.7950,1.9269
933.8301,1.0077
933.8652,0.7629
933.9002,1.5324
933.9353,3.0604
933.9704,4.5190
934.0055,5.6898
934.0405,5.7608
934.0756,4.2077
934.1107,2.1436
934.1458,0.7208
934.1808,0.3121
934.2159,0.5676
934.2510,0.8734
934.2861,0.9185
934.3211,0.7244
934.3562,0.3869
934.3913,0.1711
934.4264,0.0672
934.4614,0.0149
934.4965,0.0330
934.5316,0.2408
934.5667,0.9213
934.6018,1.9785
934.6369,2.8032
934.6719,2.8839
934.7070,2.0751
934.7421,1.2158
934.7772,0.7215
934.8123,0.3440
934.8474,0.4226
934.8825,1.9097
934.9175,6.8842
934.9526,16.7355
934.9877,28.5122
935.0228,36.5879
935.0579,36.2506
935.0930,27.4111
935.1281,15.6652
935.1632,6.5773
935.1983,1.8200
935.2334,0.2844
935.2685,0.1129
935.3036,0.3165
935.3387,0.4944
935.3738,0.4088
935.4089,0.3254
935.4440,0.3090
935.4791,0.1733
935.5142,0.2047
935.5493,1.0500
935.5844,3.0913
935.6195,5.0701
935.6546,5.4485
935.6897,4.7672
935.7248,3.7428
935.7599,2.6351
935.7950,1.6896
935.8301,0.9155
935.8652,1.3371
935.9003,3.3539
935.9354,6.5735
935.9705,11.1862
936.0056,15.5427
936.0407,17.0614
936.0758,14.6094
936.1110,9.1133
936.1461,3.8480
936.1812,1.0156
936.2163,0.1752
936.2514,0.1611
936.2865,0.2905
936.3216,0.3726
936.3568,0.5923
936.3919,0.8208
936.4270,0.8515
936.4621,0.6256
936.4972,0.3770
936.5323,0.7932
936.5675,2.2216
936.6026,4.1218
936.6377,5.4087
936.6728,5.3752
936.7079,4.6300
936.7431,3.4762
936.7782,2.0689
936.8133,1.1647
936.8484,0.9334
936.8836,1.2182
936.9187,2.1966
936.9538,3.8366
936.9889,5.9797
937.0241,7.3327
937.0592,6.5327
937.0943,4.6085
937.1295,2.6491
937.1646,0.9819
937.1997,0.1791
937.2349,0.0716
937.2700,0.2913
937.3051,0.5576
937.3403,0.4537
937.3754,0.1694
937.4105,0.0309
937.4457,0.0407
937.4808,0.2930
937.5159,1.1849
937.5511,2.8892
937.5862,4.6594
937.6214,5.5871
937.6565,5.4901
937.6916,4.2891
937.7268,2.5952
937.7619,1.3648
937.7971,0.5321
937.8322,0.1929
937.8673,0.6798
937.9025,3.0931
937.9376,9.0926
937.9728,18.0504
938.0079,26.5208
938.0431,30.6244
938.0782,27.9214
938.1134,19.9656
938.1485,10.7842
938.1837,3.9027
938.2188,0.8139
938.2540,0.1136
938.2891,0.1498
938.3243,0.3854
938.3594,0.6235
938.3946,0.7021
938.4297,0.5044
938.4649,0.3146
938.5001,0.8112
938.5352,2.4311
938.5704,4.6604
938.6055,6.1700
938.6407,6.1630
938.6758,5.3047
938.7110,3.8639
938.7462,1.9204
938.7813,0.6428
938.8165,0.4783
938.8516,1.5421
938.8868,4.5007
938.9220,8.9373
938.9571,13.6981
938.9923,17.1097
939.0275,17.5098
939.0626,15.1168
939.0978,10.2750
939.1330,4.7209
939.1681,1.3660
939.2033,0.3082
939.2385,0.3105
939.2736,0.6958
939.3088,0.8974
939.3440,0.7504
939.3792,0.4945
939.4143,0.2111
939.4495,0.0819
939.4847,0.3051
939.5199,1.0932
939.5550,2.2115
939.5902,3.1350
939.6254,3.9508
939.6606,4.3460
939.6957,4.1815
939.7309,3.7492
939.7661,2.6660
939.8013,1.4304
939.8365,0.8465
939.8716,1.2331
939.9068,2.7759
939.9420,4.6432
939.9772,5.9069
940.0124,6.1842
940.0476,4.8800
940.0827,2.8724
940.1179,1.3422
940.1531,0.4587
940.1883,0.1849
940.2235,0.2380
940.2587,0.4013
940.2939,0.7700
940.3291,1.0394
940.3643,0.9361
940.3994,0.5940
940.4346,0.2283
940.4698,0.0547
940.5050,0.1423
940.5402,0.6954
940.5754,1.8708
940.6106,3.2120
940.6458,4.2053
940.6810,4.5363
940.7162,4.1439
940.7514,3.5758
940.7866,2.7450
940.8218,1.4988
940.8570,0.7205
940.8922,0.9866
940.9274,2.3591
940.9626,3.8538
940.9978,4.1418
941.0330,3.3933
941.0682,2.2625
941.1034,1.2109
941.1386,0.5845
941.1738,0.2489
941.2090,0.2355
941.2442,0.5951
941.2794,1.0859
941.3146,1.3842
941.3499,1.2530
941.3851,0.7946
941.4203,0.3987
941.4555,0.1493
941.4907,0.0770
941.5259,0.3167
941.5611,1.1506
941.5963,2.5728
941.6316,3.7901
941.6668,4.2789
941.7020,4.1085
941.7372,3.1747
941.7724,2.0338
941.8076,1.1113
941.8429,0.5469
941.8781,0.6206
941.9133,1.1128
941.9485,1.6515
941.9837,2.0292
942.0190,1.8261
942.0542,1.2483
942.0894,0.7254
942.1246,0.2998
942.1598,0.1552
942.1951,0.3721
942.2303,0.9630
942.2655,1.7319
942.3008,2.1177
942.3360,2.0235
942.3712,1.4565
942.4064,0.6047
942.4417,0.1142
942.4769,0.0283
942.5121,0.1025
942.5474,0.2438
942.5826,0.5082
942.6178,1.2028
942.6531,2.0977
942.6883,2.5251
942.7235,2.5389
942.7588,2.3171
942.7940,1.8310
942.8292,1.3461
942.8645,1.1959
942.8997,2.1837
942.9350,4.4751
942.9702,7.0200
943.0054,8.6212
943.0407,8.1590
943.0759,5.6965
943.1112,2.8716
943.1464,0.9467
943.1816,0.2639
943.2169,0.3839
943.2521,0.7858
943.2874,1.1794
943.3226,1.1754
943.3579,0.6465
943.3931,0.2122
943.4284,0.0721
943.4636,0.0991
943.4989,0.2473
943.5341,0.6751
943.5694,1.6731
943.6046,2.7674
943.6399,3.3027
943.6751,3.2297
943.7104,2.5815
943.7456,1.8840
943.7809,1.3375
943.8161,0.6923
943.8514,0.3212
943.8866,0.3368
943.9219,0.8209
943.9572,1.7746
943.9924,2.3923
944.0277,2.2871
944.0629,1.5998
944.0982,0.7641
944.1335,0.7266
944.1687,1.7481
944.2040,3.4856
944.2392,5.2464
944.2745,5.5789
944.3098,4.3832
944.3450,2.6111
944.3803,1.0539
944.4156,0.2500
944.4508,0.0757
944.4861,0.2950
944.5214,0.9814
944.5566,2.0632
944.5919,3.0383
944.6272,3.2109
944.6625,2.6606
944.6977,2.2331
944.7330,1.7714
944.7683,0.9461
944.8035,0.4299
944.8388,0.6235
944.8741,1.5986
944.9094,2.7931
944.9446,3.3812
944.9799,3.4487
945.0152,3.1786
945.0505,2.3367
945.0858,1.2922
945.1210,0.5386
945.1563,0.5552
945.1916,1.3738
945.2269,2.4028
945.2622,2.9758
945.2974,2.6308
945.3327,1.6996
945.3680,0.9332
945.4033,0.3749
945.4386,0.1048
945.4739,0.2304
945.5092,0.8824
945.5444,2.0996
945.5797,3.2702
945.6150,3.8495
945.6503,3.9609
945.6856,3.5350
945.7209,2.7382
945.7562,1.7133
945.7915,0.7265
945.8268,0.3817
945.8621,0.7127
945.8974,1.4928
945.9327,2.5486
945.9679,3.2696
946.0032,3.3871
946.0385,2.8829
946.0738,1.8594
946.1091,0.9776
946.1444,0.4756
946.1797,0.3263
946.2150,0.5857
946.2503,1.0525
946.2856,1.3835
946.3209,1.2684
946.3562,0.7223
946.3915,0.2284
946.4268,0.0398
946.4622,0.0651
946.4975,0.3754
946.5328,1.1446
946.5681,2.2786
946.6034,3.1191
946.6387,2.9554
946.6740,2.4784
946.7093,2.2233
946.7446,1.9605
946.7799,1.6208
946.8152,1.5198
946.8505,3.2324
946.8859,7.2915
946.9212,11.4992
946.9565,13.4113
946.9918,11.8128
947.0271,7.8368
947.0624,3.9474
947.0977,1.3545
947.1331,0.2564
947.1684,0.0400
947.2037,0.1287
947.2390,0.4656
947.2743,0.8255
947.3097,0.8267
947.3450,0.5816
947.3803,0.2487
947.4156,0.0513
947.4510,0.0609
947.4863,0.3576
947.5216,1.0849
947.5569,1.8819
947.5922,2.3572
